X,Y,Z,Wnt1,Wnt2,Wnt2B,Wnt3,Wnt3A,Wnt4,Wnt5A,Wnt6,Wnt7A,Wnt7B,Wnt10B,Wnt11,Wnt16,Fzd1,Fzd3,Fzd4,Fzd5,Fzd6,Fzd8,Fzd9,Fzd10
230.768,68.5419,200.794,,53.0,103.48148148148148,,102.70967741935483,88.65517241379311,94.5,104.375,62.04,59.333333333333336,70.41176470588235,,82.0,96.0,91.70212765957447,98.56451612903226,79.63333333333334,107.0909090909091,106.73913043478261,59.5,76.3913043478261
265.768,71.4623,202.678,57.666666666666664,54.0,104.25,,103.6086956521739,93.50704225352112,97.88235294117646,99.33333333333333,73.18867924528301,57.666666666666664,67.83333333333333,72.0,89.66666666666667,107.13333333333334,96.65853658536585,104.25,98.36363636363636,118.9375,96.90697674418605,63.5,89.27272727272727
155.783,73.884,201.842,55.25,65.91666666666667,108.3103448275862,,105.55,97.9375,100.36842105263158,96.41666666666667,71.69444444444444,61.857142857142854,37.0,59.75,,102.6,104.92307692307692,104.4375,104.41666666666667,112.73404255319149,101.6,73.05172413793103,68.71428571428571
162.437,73.2755,200.262,51.5,63.833333333333336,108.125,,98.75,97.21212121212122,96.0,90.4,69.1,52.857142857142854,30.5,59.5,,103.28571428571429,100.60606060606061,107.41176470588235,103.52777777777777,107.88372093023256,100.72727272727273,73.28571428571429,76.66666666666667
147.847,74.4051,206.646,52.857142857142854,69.83783783783784,107.44444444444444,,106.8,102.34722222222223,99.38461538461539,109.0,71.31343283582089,66.75,,59.75,76.75,108.0,111.93548387096774,102.75,69.0,113.04166666666667,105.75,82.62903225806451,55.666666666666664
339.795,106.884,200.336,,,,,102.22222222222223,95.36170212765957,,,,75.88,65.33333333333333,,87.57142857142857,100.25,100.73333333333333,,,92.86666666666666,,90.78787878787878,
72.6097,114.907,201.811,,,93.8,,99.875,,93.5,,,,,,,,86.5,,,90.64814814814815,,,
59.28,127.655,203.27,,,94.3,,105.45,,,,,,,,,,96.4,,,91.86486486486487,,39.5,
347.735,125.363,203.734,,,,,95.55,107.92857142857143,96.28125,,68.26666666666667,91.87012987012987,63.808510638297875,62.0,93.5,94.47368421052632,95.625,101.0,99.41176470588235,117.68888888888888,110.97674418604652,112.71428571428571,83.54368932038835
248.989,126.593,201.773,,37.0,,,81.0,98.02,,,70.64285714285714,,40.0,58.1764705882353,82.38095238095238,,95.36363636363636,,95.75,,75.0,56.0,
343.598,135.049,201.85,,,,102.66666666666667,102.76699029126213,112.0,100.6875,,81.69911504424779,104.61904761904762,60.666666666666664,87.33333333333333,99.1304347826087,95.88679245283019,99.16666666666667,100.7,106.44117647058823,108.9,106.4047619047619,104.02247191011236,93.8225806451613
372.792,149.743,200.488,54.0,,100.29268292682927,,98.6,,90.425,,,79.60975609756098,,,62.0,,,89.45,98.0,,95.3030303030303,,
44.0004,148.178,204.557,,,106.6,98.53846153846153,105.75,,102.04,,,,77.6,,,,94.875,87.0,89.36363636363636,82.95652173913044,74.6,79.03030303030303,84.6774193548387
98.4217,150.553,202.025,37.0,52.714285714285715,,,,84.50909090909092,,,118.07142857142857,96.26666666666667,40.5,,76.54545454545455,62.0,105.0,95.20114942528735,94.63636363636364,65.28915662650603,95.5,53.21739130434783,85.7258064516129
315.935,156.186,203.822,,,,83.0,98.82758620689656,104.0,,,76.0,92.09677419354838,,75.10344827586206,85.0,90.06666666666666,112.6,,109.83333333333333,88.3,111.0,103.78813559322033,71.6470588235294
117.452,158.452,200.695,69.0,55.0,,,77.0,,101.28571428571429,,123.21052631578948,85.94285714285714,54.0,,,,125.0,102.11224489795919,78.78125,93.5952380952381,94.52380952380952,56.416666666666664,59.0
123.971,164.321,202.341,77.61111111111111,56.333333333333336,,,87.0,,102.6,,94.18518518518519,81.07142857142857,,,79.0,,110.16666666666667,104.66153846153846,82.1842105263158,82.98876404494382,94.13636363636364,54.65384615384615,51.0
288.233,160.15,202.429,,41.0,,81.91304347826087,105.52941176470588,91.25,98.70588235294117,,80.66666666666667,68.75,53.5,102.91891891891892,102.0,89.0,103.0,62.0,97.75,72.0,107.28571428571429,79.47619047619048,65.22857142857143
57.5367,165.992,201.856,93.90163934426229,50.0,98.17647058823529,102.71698113207547,98.03846153846153,104.02985074626865,107.0,,92.20325203252033,92.71681415929204,71.97260273972603,,81.4,95.88571428571429,110.66666666666667,79.02631578947368,87.14285714285714,101.64044943820225,93.65979381443299,92.60093896713614,116.0
40.0516,167.893,206.403,64.14285714285714,,96.97297297297297,105.81481481481481,104.0,98.26315789473684,,,79.13953488372093,84.4186046511628,75.3265306122449,,78.0,96.41379310344827,,85.63291139240506,89.15789473684211,82.23333333333333,78.46666666666667,95.11724137931034,80.0909090909091
136.4,166.321,199.405,72.0,,,,62.0,81.0,105.29411764705883,,79.53703703703704,90.71428571428571,,,81.0,,102.63636363636364,105.15827338129496,87.94736842105263,79.93396226415095,98.11904761904762,,62.0
55.145,171.666,204.427,94.56410256410257,38.5,96.17204301075269,102.94444444444444,100.26086956521739,102.38356164383562,106.13333333333334,,81.56565656565657,95.74452554744525,68.1,,75.33333333333333,91.4375,110.0,81.40816326530613,87.62222222222222,96.42666666666666,92.47368421052632,88.86320754716981,65.8
263.305,170.969,200.985,,,,,101.58620689655173,109.71428571428571,78.0,,67.05882352941177,,54.0,73.70588235294117,103.76923076923077,,93.9047619047619,,100.81818181818181,,95.36363636363636,,53.5
247.332,181.105,200.011,,,,,87.57142857142857,99.27868852459017,,,73.57534246575342,,29.0,,95.23809523809524,,105.46052631578948,,70.8,,104.625,64.7,
233.55,248.012,200.855,,,104.90243902439025,,109.56666666666666,99.73529411764706,101.54545454545455,99.6,59.357142857142854,,90.78048780487805,32.0,88.0,97.81481481481481,101.375,88.83333333333333,94.8125,89.49425287356321,,84.69444444444444,94.8
152.929,249.571,201.872,64.52,63.333333333333336,105.8,92.0,112.0,102.36734693877551,93.88888888888889,85.7,86.1268656716418,,65.0,,91.16216216216216,102.83333333333333,91.0,106.73913043478261,,119.8,102.64285714285714,91.95454545454545,81.14285714285714
251.178,66.4407,202.481,,56.5,93.88888888888889,,83.25,80.125,84.88888888888889,,65.16129032258064,53.22222222222222,72.875,,88.0625,102.05882352941177,96.25925925925925,100.53225806451613,102.0,108.78571428571429,99.6842105263158,55.75,90.36363636363636
271.851,71.8324,201.818,,,100.0909090909091,,98.85714285714286,97.81512605042016,103.22222222222223,100.5,85.94405594405595,59.13333333333333,,70.125,84.42857142857143,114.2,96.15277777777777,94.8,105.05555555555556,118.77272727272727,95.05555555555556,61.875,88.42307692307692
115.132,86.4046,201.807,55.5,71.68181818181819,96.33333333333333,,102.7,97.84615384615384,76.8,,67.47826086956522,,,,,104.0,105.41176470588235,108.38461538461539,,101.17543859649123,98.94117647058823,66.5,
294.227,109.693,203.228,,,67.83333333333333,101.29824561403508,94.025,103.25,104.51428571428572,,73.42857142857143,92.93197278911565,60.0625,94.36363636363636,100.16666666666667,96.79545454545455,101.8125,,102.4,103.4074074074074,,70.4496644295302,60.89655172413793
301.109,122.772,203.366,,,,114.5,92.30232558139535,98.0,99.81818181818181,,78.05882352941177,95.52577319587628,54.833333333333336,83.15384615384616,125.0,106.48571428571428,92.0,,98.0,120.5,100.88888888888889,105.98305084745763,78.05
337.378,138.292,202.119,,,,104.0625,97.47727272727273,,114.44444444444444,,95.76923076923077,117.2,55.63636363636363,88.84375,101.15384615384616,92.82758620689656,104.45454545454545,92.38461538461539,118.14285714285714,93.15094339622641,102.25,103.47619047619048,90.28985507246377
371.296,131.636,202.97,,,93.10526315789474,,99.0,88.14285714285714,83.0,,71.0,76.27083333333333,,,81.0,,117.0,,,,100.23076923076923,,
239.352,137.927,202.677,,49.6,,88.5,89.14285714285714,99.76595744680851,98.0,,53.875,,,71.14285714285714,99.67241379310344,,,62.0,105.5,,,,54.0
235.862,145.135,201.708,,56.333333333333336,,88.0,98.47058823529412,100.70270270270271,94.83333333333333,,48.5,,,80.84848484848484,99.04225352112677,,,,105.625,,,,54.833333333333336
316.802,149.157,200.533,,,,,99.14814814814815,93.5,98.0,,91.65,90.08333333333333,49.333333333333336,94.175,100.66666666666667,87.88888888888889,107.52631578947368,,108.5,86.83783783783784,110.33333333333333,100.67021276595744,75.0
226.683,154.156,202.992,,53.0,,75.0,99.0952380952381,100.41463414634147,91.1,,36.0,,62.0,88.43010752688173,95.82051282051282,,,72.0,98.1,59.5,87.72727272727273,61.42857142857143,67.8125
74.3975,157.686,203.309,70.64035087719299,52.111111111111114,77.0,,84.07692307692308,117.76190476190476,,,112.96428571428571,,62.32258064516129,,83.14084507042253,74.5,104.81818181818181,75.94117647058823,88.71794871794872,106.9245283018868,114.34782608695652,59.52173913043478,
129.892,164.38,201.63,69.7,40.0,,,74.5,,108.77777777777777,,88.93548387096774,83.27272727272727,,,80.33333333333333,,106.5,104.0958904109589,82.81818181818181,81.90517241379311,95.07894736842105,53.22222222222222,56.5
136.0,163.639,200.258,69.14285714285714,,,,62.0,85.0,110.25,,82.75757575757575,79.25,,,85.0,,104.66666666666667,104.42567567567568,85.825,79.7603305785124,96.72727272727273,,62.0
236.907,169.311,202.875,,64.55555555555556,,,93.66666666666667,97.88571428571429,91.18181818181819,,52.125,,55.0,85.20930232558139,100.88679245283019,,,,93.93478260869566,50.833333333333336,78.5,,47.25
129.43,166.571,201.165,75.11111111111111,,,,74.5,65.5,105.07142857142857,,81.86363636363636,89.0,,,81.66666666666667,,109.125,104.86013986013987,89.33333333333333,83.68141592920354,95.63157894736842,52.63636363636363,59.25
296.508,165.076,201.719,,54.0,,96.10810810810811,105.79411764705883,102.66666666666667,97.44444444444444,,80.47826086956522,85.8076923076923,54.857142857142854,100.26666666666667,98.4,102.44117647058823,100.625,75.0,97.4,91.0952380952381,109.85714285714286,94.55294117647058,74.66
301.818,171.947,202.518,,,,102.55,100.05,90.33333333333333,91.6923076923077,,90.28571428571429,93.0,53.94117647058823,103.34782608695652,,106.16666666666667,94.0,75.0,97.45454545454545,86.53846153846153,104.125,110.65151515151516,89.27692307692308
241.755,176.089,202.223,,,,,84.54545454545455,102.52173913043478,95.0,,62.0,,44.0,70.55555555555556,97.58823529411765,,,,91.61904761904762,,,56.5,
249.729,184.82,201.888,,,,,87.06666666666666,97.6734693877551,,,69.04878048780488,,29.0,50.0,93.375,,106.4,62.0,78.26315789473684,,102.78571428571429,63.15384615384615,
86.5785,184.202,201.977,74.32051282051282,,,,76.0,108.92537313432835,91.7,,95.03623188405797,91.52272727272727,57.333333333333336,,81.57894736842105,82.9245283018868,100.8,87.05555555555556,90.80701754385964,117.82456140350877,106.57758620689656,62.4,103.48275862068965
91.7276,185.335,200.727,72.62903225806451,,,,,102.28735632183908,91.21428571428571,,95.8529411764706,91.43283582089552,43.5,,85.83333333333333,82.2,103.66666666666667,91.37096774193549,92.82539682539682,111.05825242718447,105.81481481481481,60.35294117647059,97.70212765957447
366.228,193.847,205.432,46.125,,104.47297297297297,98.5,,95.22222222222223,104.06666666666666,,104.71875,106.70707070707071,76.68478260869566,36.6,94.64,98.64285714285714,98.75,89.8082191780822,88.1,79.53333333333333,98.71428571428571,49.6,53.0
300.529,196.96,205.265,,,,101.23636363636363,81.68,110.14285714285714,96.33928571428571,,85.29032258064517,80.78494623655914,56.43478260869565,83.45555555555555,113.5,95.1,96.18518518518519,70.0,112.79729729729729,64.35714285714286,115.75,79.95108695652173,74.7625
341.501,224.118,204.591,,,,89.9375,93.66666666666667,98.36666666666666,,,83.33333333333333,80.0,67.07894736842105,,86.6875,104.72222222222223,114.0,77.0,,78.6923076923077,98.72,,
309.474,238.632,202.943,,,,,93.88,103.7719298245614,,,78.03703703703704,30.0,,,,,,,,102.98550724637681,,,
268.174,241.709,199.969,54.5,92.19047619047619,100.0,,97.28571428571429,101.49549549549549,88.0,62.0,67.48,9.0,72.43589743589743,,91.84848484848484,93.06666666666666,102.52380952380952,103.38461538461539,93.72058823529412,107.3108108108108,99.0909090909091,95.58095238095238,80.92
273.463,239.953,201.315,53.4,91.34920634920636,103.39285714285714,,91.25,101.79629629629629,83.21428571428571,82.33333333333333,68.75,9.0,68.90384615384616,,92.71,92.5,99.35714285714286,102.81818181818181,98.43103448275862,102.77952755905511,99.33333333333333,95.88732394366197,84.52
245.994,248.019,201.478,,39.0,110.5,,113.6,97.12711864406779,,111.83333333333333,63.72727272727273,,71.25,,77.0,101.6875,98.83333333333333,102.57692307692308,92.4,110.2,92.375,90.59322033898304,68.875
165.375,250.262,204.314,56.42857142857143,55.714285714285715,95.125,90.8,103.56521739130434,104.72093023255815,104.8,94.9047619047619,83.30534351145039,,54.5,,88.02631578947368,106.14285714285714,102.11111111111111,112.83636363636364,83.0,109.04761904761905,103.5,95.78125,78.20833333333333
230.463,248.518,205.836,,,104.5,,106.37142857142857,102.0,104.27272727272727,94.07692307692308,62.41304347826087,,86.95833333333333,66.81818181818181,83.65384615384616,104.98913043478261,104.26666666666667,95.95049504950495,94.06666666666666,81.05607476635514,98.0,91.51063829787235,97.63736263736264
176.227,69.5489,201.302,,39.0,105.27777777777777,,100.11764705882354,99.20253164556962,99.35,108.11111111111111,62.45,43.0,58.0,,,94.0,104.7,106.28571428571429,95.63492063492063,95.8970588235294,98.81818181818181,62.1875,92.30434782608695
280.864,70.0644,204.022,,,,,96.45652173913044,98.38947368421053,93.4,89.66666666666667,95.75384615384615,63.92307692307692,54.0,,93.0,,95.53125,,102.75,123.4,91.4,,87.08108108108108
135.588,77.2921,202.897,,75.05714285714286,102.0,,103.66666666666667,91.73170731707317,106.66666666666667,,72.75,58.0,,,80.33333333333333,84.66666666666667,101.57142857142857,99.41176470588235,,108.33333333333333,108.3076923076923,88.86842105263158,
332.801,102.917,203.124,,,,103.25,100.11764705882354,98.875,,,,,,,98.07692307692308,90.66666666666667,102.13636363636364,,,87.53125,,86.44303797468355,
298.028,108.751,204.065,,,91.0,104.67948717948718,91.90625,105.6,105.65,,64.77777777777777,90.0909090909091,53.4,62.57142857142857,92.33333333333333,97.58333333333333,104.0,,102.75,86.79545454545455,,74.69503546099291,57.375
343.239,112.076,205.763,,,,,101.46666666666667,103.3,,,,77.0,78.0,74.875,106.2,97.75,102.41666666666667,95.0,,89.0,120.0,95.93589743589743,54.0
266.115,143.281,206.51,,,,84.0909090909091,99.87878787878788,98.75,99.22222222222223,,91.2,,53.333333333333336,78.70588235294117,109.92307692307692,,100.73684210526316,,103.84210526315789,52.5,74.3076923076923,52.0,57.1875
287.562,145.684,201.563,,,,93.56603773584905,105.875,105.0,105.18181818181819,,80.76923076923077,66.6,53.0,86.83333333333333,81.5,91.64516129032258,81.5,,95.33333333333333,92.625,102.47169811320755,77.65384615384616,64.72
321.301,159.103,203.274,,,,95.61538461538461,104.58823529411765,125.0,,,82.61290322580645,88.91044776119404,,80.46511627906976,82.5,90.36363636363636,107.0,,107.54545454545455,100.88888888888889,111.0,110.7124183006536,69.84210526315789
372.873,160.759,202.942,55.5,,94.36,,104.4,,101.94117647058823,,93.0952380952381,94.6774193548387,77.83333333333333,,99.88888888888889,100.83333333333333,,81.15151515151516,98.11764705882354,,98.15384615384616,,
332.778,163.917,204.787,,,,99.33333333333333,102.95454545454545,,,,82.0,80.89795918367346,,79.65217391304348,89.54054054054055,78.0,95.81818181818181,,98.0,,105.35714285714286,119.31481481481481,80.86666666666666
266.351,163.714,203.561,,,,,103.03125,113.0,91.75,,,,,97.0,118.0,,104.4375,,108.85714285714286,,104.20289855072464,,52.27272727272727
303.781,179.923,204.321,,44.5,,107.53703703703704,97.3,86.0,90.5,,87.33333333333333,89.43,53.04347826086956,112.66666666666667,,101.05405405405405,91.16666666666667,72.33333333333333,99.5,84.38235294117646,118.33333333333333,112.83050847457628,94.94202898550725
43.0343,182.437,203.923,78.33333333333333,34.0,107.0,101.82608695652173,101.0,90.3,,,61.7,86.82608695652173,73.16666666666667,,101.0,91.1875,,84.07142857142857,92.39024390243902,81.0,,82.41379310344827,81.21212121212122
101.765,183.894,201.904,78.54166666666667,,,,80.0,86.4090909090909,99.44444444444444,,109.82142857142857,93.9,53.0,,91.77777777777777,63.8,,111.06349206349206,89.42222222222222,95.04098360655738,110.3125,58.91935483870968,83.6140350877193
298.583,195.078,202.458,,,,100.70149253731343,89.0,118.0,95.7948717948718,,92.07142857142857,88.25,55.42857142857143,85.4950495049505,109.41666666666667,98.0,98.27272727272727,73.2,112.69811320754717,71.07142857142857,107.0,78.64480874316939,76.96153846153847
335.153,203.673,202.639,,,,99.33333333333333,109.3012048192771,,80.33333333333333,,91.5952380952381,100.61481481481482,54.42857142857143,74.3,91.0,92.92,97.75,,94.62162162162163,66.92307692307692,,91.29787234042553,
74.2338,218.214,203.124,,,,,101.65384615384616,,101.0,,70.09302325581395,50.75,,,,,101.0,87.25,,85.51162790697674,,,56.5
97.8994,232.327,205.492,,,95.0,,113.45833333333333,87.5,97.5,,85.87058823529412,,,,,,,,,120.2,,,
325.183,232.999,203.341,,,,,101.58333333333333,93.22222222222223,,,84.0,69.81818181818181,28.0,,,80.0,,,,105.62809917355372,81.0,,
278.087,239.049,201.085,53.0,80.975,101.38461538461539,,90.04,103.95505617977528,84.42857142857143,86.6,63.58139534883721,9.0,60.86666666666667,,89.67948717948718,87.5,94.66666666666667,99.79166666666667,101.33333333333333,103.48387096774194,98.94594594594595,82.12121212121212,84.33333333333333
282.547,241.134,201.118,51.5,37.0,96.61904761904762,,76.28571428571429,109.01886792452831,,,61.94117647058823,9.0,,,90.13333333333334,,,,101.0,106.18348623853211,95.38461538461539,,
290.128,241.096,203.375,62.0,,96.83333333333333,,99.25,108.57142857142857,,,72.0909090909091,,,,,,,95.0,,107.39784946236558,,,
125.416,243.278,203.049,60.142857142857146,68.96774193548387,101.375,,123.0,101.8225806451613,98.13333333333334,74.5,87.64948453608247,,55.0,,,,83.0,97.05555555555556,,105.42857142857143,98.1875,87.73170731707317,
258.085,247.173,205.405,61.5,94.83333333333333,100.42857142857143,,99.23076923076923,101.17307692307692,92.0,95.0,69.47222222222223,60.0,72.47727272727273,,81.625,103.26086956521739,104.25,98.1,89.3913043478261,111.025,101.52830188679245,92.07407407407408,55.357142857142854
199.418,254.711,201.613,55.0,,99.55555555555556,,113.33333333333333,99.29565217391304,96.61111111111111,87.11111111111111,70.55555555555556,,54.25,,74.3125,111.83333333333333,50.0,106.20588235294117,91.52941176470588,86.34653465346534,,63.0,107.12121212121212
236.703,66.2565,203.466,40.0,51.1,97.9,,106.6086956521739,93.17142857142858,76.5,,63.96,78.27272727272727,74.28571428571429,,87.0625,98.1951219512195,94.36363636363636,100.26923076923077,81.61904761904762,110.88571428571429,106.42857142857143,56.8,55.833333333333336
262.152,68.9131,204.981,56.0,61.0,107.66666666666667,,103.52380952380952,88.48648648648648,100.81818181818181,,67.25,52.0,67.47368421052632,,80.5,106.38461538461539,94.92857142857143,103.15686274509804,97.65853658536585,115.3030303030303,100.7948717948718,61.391304347826086,93.8
156.695,72.8646,208.381,54.333333333333336,62.7037037037037,114.51851851851852,,107.42105263157895,103.94623655913979,93.63636363636364,94.36363636363636,73.46511627906976,77.0625,78.77272727272727,64.66666666666667,79.0,92.8,106.27272727272727,119.0,93.44117647058823,105.90131578947368,97.33333333333333,74.77142857142857,90.45454545454545
107.635,91.564,207.253,49.333333333333336,61.2,97.0,,104.36842105263158,99.56521739130434,96.5,,62.608695652173914,48.0,,,,118.0,105.14285714285714,100.0909090909091,,105.58695652173913,98.84615384615384,58.0,42.875
324.109,102.922,207.816,,,,111.6140350877193,97.07142857142857,78.5,110.0,,,,,70.66666666666667,99.57142857142857,,97.0,,,91.0576923076923,,85.57396449704142,
302.126,127.027,205.701,,,,111.83333333333333,90.0,98.0,105.625,,75.53846153846153,93.3125,52.0,86.38888888888889,125.0,110.47826086956522,98.64285714285714,,92.75,118.8,98.875,112.75,75.84615384615384
371.786,140.822,203.434,56.2,,95.35555555555555,,99.375,,82.14285714285714,,,63.13157894736842,,,,,86.5,94.14285714285714,,,91.65217391304348,,
273.929,146.708,203.11,,,,83.33333333333333,105.55172413793103,93.6,102.92857142857143,,74.71428571428571,,,76.23076923076923,83.0,,89.22222222222223,,103.6875,57.5,88.97560975609755,54.0,61.67857142857143
323.884,144.56,202.525,,,,90.70588235294117,95.48780487804878,104.0,110.6,,93.11290322580645,95.17293233082707,63.23809523809524,83.53061224489795,102.66666666666667,77.42857142857143,106.9090909090909,,115.5,93.08620689655173,,108.52702702702703,73.28947368421052
317.837,146.444,205.4,,,,94.85714285714286,97.6,87.33333333333333,112.2,,93.87301587301587,94.36111111111111,63.54545454545455,88.54385964912281,107.0,90.28571428571429,111.125,,116.0,92.18181818181819,,101.475,70.51851851851852
313.679,150.356,204.796,,,,,100.81481481481481,87.33333333333333,101.0,,71.07692307692308,94.43548387096774,56.5,84.5,107.0,90.73333333333333,112.14285714285714,,113.75,89.26923076923077,98.0,100.49397590361446,75.57692307692308
231.506,150.931,205.273,,54.0,,81.5,104.26923076923077,102.6969696969697,87.66666666666667,,52.0,,,90.11764705882354,98.80555555555556,,,,98.24242424242425,,82.92307692307692,60.44444444444444,61.05263157894737
226.33,159.873,204.645,,59.1,,75.0,94.31666666666666,100.4,97.06666666666666,,57.875,,51.0,89.35454545454546,98.72727272727273,,,60.333333333333336,98.91228070175438,57.8,91.34782608695652,65.18181818181819,64.66666666666667
271.986,159.773,203.302,,,,74.66666666666667,99.9,109.66666666666667,91.0,,,,,98.19354838709677,98.4,,114.3,,100.0625,,102.43298969072166,59.0,54.8
344.064,167.948,204.944,55.57142857142857,,,99.44444444444444,,101.0,,,,76.42857142857143,,59.0,89.82352941176471,,102.55555555555556,,,95.95959595959596,109.9090909090909,101.45528455284553,84.22222222222223
40.5363,177.685,206.56,80.61904761904762,,104.06666666666666,103.6,104.54545454545455,99.86363636363636,,,66.38709677419355,85.5625,73.41935483870968,,94.0,92.14285714285714,,84.53846153846153,89.54054054054055,76.85714285714286,85.0,87.93859649122807,85.67857142857143
370.173,180.497,205.491,59.57142857142857,,92.72151898734177,113.33333333333333,113.8,95.125,96.26315789473684,,95.87037037037037,114.84,75.85567010309278,55.0,99.125,102.33333333333333,85.83333333333333,93.79245283018868,89.22916666666667,,97.83333333333333,58.5,34.666666666666664
247.232,187.0,203.881,,,,,90.41666666666667,101.5,,,67.34722222222223,,,53.0,94.78260869565217,,106.58333333333333,71.33333333333333,83.94117647058823,,106.16666666666667,63.26315789473684,
94.511,183.835,204.683,75.44,,,,,95.17283950617283,88.625,,105.01190476190476,93.65079365079364,,,87.70370370370371,68.83333333333333,,103.57692307692308,90.775,108.91489361702128,107.19642857142857,57.89473684210526,92.06153846153846
345.121,190.389,206.61,59.0,,,83.0,104.25,97.13725490196079,95.8,,,72.91304347826087,36.0,,99.0,115.0,96.75,78.0,93.33333333333333,91.08695652173913,,96.04054054054055,
339.229,198.978,207.372,,,,,103.21153846153847,95.3,89.33333333333333,,76.70588235294117,87.36206896551724,55.5,60.666666666666664,98.8,92.27272727272727,100.88888888888889,,97.89795918367346,44.6,,89.38235294117646,
330.204,203.797,205.564,,,,101.77142857142857,105.52631578947368,,80.85714285714286,,89.87096774193549,91.35964912280701,55.0,77.43181818181819,,79.0,,,101.8923076923077,82.34375,,90.5625,57.875
267.548,243.844,204.334,54.5,96.04761904761905,98.5,,98.5,102.12371134020619,91.75,,66.37142857142857,,70.92424242424242,,88.39655172413794,104.0,102.0952380952381,101.225,92.75,117.34375,98.93617021276596,95.17721518987342,72.88235294117646
220.24,251.302,202.15,55.0,,106.21052631578948,,122.16666666666667,98.12080536912751,103.77777777777777,98.47619047619048,64.42857142857143,,80.45945945945945,,68.42857142857143,104.0,105.45454545454545,99.50588235294117,93.71875,73.78947368421052,,78.70833333333333,100.26153846153846
223.975,63.2503,208.296,,55.0,105.11538461538461,,108.75,89.44444444444444,,90.83333333333333,39.0,53.5,43.25,85.27272727272727,,87.71428571428571,101.7,93.0,86.70833333333333,106.05714285714286,,54.5,58.0
272.889,71.3446,204.95,66.0,,95.0,,97.5,100.38888888888889,97.9375,98.3,84.15447154471545,61.5,,,74.0,112.5,95.8,91.88888888888889,99.47058823529412,120.23076923076923,94.26470588235294,63.916666666666664,81.2
352.425,87.9192,207.246,,,,,113.5,98.0,92.59375,,96.84848484848484,96.17164179104478,80.25454545454545,,76.5,111.625,90.3,88.09756097560975,95.47916666666667,93.275,101.0,70.0,
328.992,102.883,207.344,,,,106.27586206896552,96.75,105.14285714285714,,,,,,,102.28571428571429,,97.625,,,85.52727272727273,,85.67428571428572,
317.038,104.804,208.405,53.8,,,111.09722222222223,88.0,96.66666666666667,91.2,,,,,75.6875,116.0,,100.09677419354838,,,90.28947368421052,,85.20253164556962,
244.519,125.288,203.703,,37.0,50.0,,77.5,97.90384615384616,,,70.91071428571429,,,61.875,85.3103448275862,,99.05555555555556,,96.61538461538461,,102.6,50.5,
300.701,132.941,205.15,,,,111.92,88.93333333333334,98.0,108.14285714285714,,78.94736842105263,92.3076923076923,53.55555555555556,86.04761904761905,125.0,104.37735849056604,98.95238095238095,,94.85714285714286,115.96428571428571,94.66666666666667,107.32911392405063,58.888888888888886
255.986,131.597,203.362,,37.0,,,86.6875,98.55882352941177,101.0,,76.3972602739726,,51.4,66.7,93.54,,115.0,,96.96428571428571,62.0,,65.0,
51.5338,134.625,204.023,,,96.625,,107.73684210526316,,,,,,,,,,94.71428571428571,,,95.64516129032258,,45.72727272727273,
296.748,139.268,205.121,,,,100.27083333333333,94.14285714285714,96.6,99.33333333333333,,73.05555555555556,89.72222222222223,54.75,82.10526315789474,,100.42553191489361,104.72222222222223,,98.25,108.52631578947368,94.58333333333333,90.87912087912088,60.529411764705884
290.24,145.207,207.043,,,,92.25581395348837,101.5625,91.0,110.57142857142857,,78.53333333333333,73.16666666666667,52.75,76.71428571428571,101.0,88.69565217391305,90.8,,92.22222222222223,100.71232876712328,102.5,74.14285714285714,60.578947368421055
46.0078,138.631,207.659,,,92.0,,107.14285714285714,,,,,,,,,,92.16666666666667,,,89.61538461538461,,70.63636363636364,
234.356,147.734,205.975,,53.0,,84.2,104.56521739130434,103.42424242424242,91.52380952380952,,52.0,50.0,56.5,91.93548387096774,100.2,,,,103.54285714285714,,83.25,61.333333333333336,59.0
280.63,148.772,207.419,,,,84.84210526315789,110.48717948717949,100.75,107.36363636363636,,72.07692307692308,,,77.55555555555556,80.0,72.0,100.7,,107.0625,73.70370370370371,94.20689655172414,52.5,64.22222222222223
107.065,159.692,207.474,,51.714285714285715,,,,,108.16666666666667,,117.24528301886792,84.6470588235294,,,69.0,,,98.40140845070422,82.64,89.72727272727273,93.3913043478261,56.61538461538461,65.0
231.598,163.759,204.999,,60.5625,,,96.28571428571429,101.40625,100.4375,,54.666666666666664,,51.0,90.33734939759036,105.45161290322581,,,,96.44444444444444,50.5,92.21052631578948,67.91666666666667,64.73333333333333
300.155,168.453,208.326,,54.0,,96.26923076923077,96.08333333333333,98.75,96.5,,87.5,83.37209302325581,53.38095238095238,107.67924528301887,,101.25925925925925,99.875,75.0,94.0,82.13333333333334,111.83333333333333,100.27659574468085,83.68253968253968
107.457,172.426,207.577,84.01666666666667,,,,62.0,82.0909090909091,99.33333333333333,,108.63888888888889,81.45454545454545,,,102.75,,,105.02898550724638,89.60759493670886,92.61538461538461,90.22222222222223,58.15,51.4
347.834,172.555,207.901,61.857142857142854,,,87.58333333333333,114.0,101.0,,,,46.333333333333336,,,,95.25,99.43478260869566,,,102.0948905109489,113.36363636363636,100.86206896551724,82.4375
